"Title","Subtitle","Author","Publication","SourceType","Publisher","Volume","Issue","PubDate","AlphaDate","StartPage","EndPage","PageRange","ISSN","EISSN","ISBN","Language","DocumentUrl","DOI"
"June 7, 2022 (Page 11)","","","(Page 11)","Historical Newspapers","","","","2022-06-07","Jun 7, 2022","11","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2679202526?accountid=10792&bdid=62715&_bd=KrK4%2FTkyqg1%2FK1v4cTs4TmpYS6Q%3D",""
"April 21, 2022 (Page 5)","","","(Page 5)","Historical Newspapers","","","","2022-04-21","Apr 21, 2022","5","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2660089266?accountid=10792&bdid=62715&_bd=S%2FRy8CycdCzOumPhJSjms8InMLY%3D",""
"March 3, 2023 (Page 4)","","","(Page 4)","Historical Newspapers","","","","2023-03-03","Mar 3, 2023","4","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2784783227?accountid=10792&bdid=62715&_bd=idbR9tTSm1YWvxYq8p1wtiHSTRA%3D",""
"May 5, 2022 (Page 19)","","","(Page 19)","Historical Newspapers","","","","2022-05-05","May 5, 2022","19","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2667031912?accountid=10792&bdid=62715&_bd=KyAQRikC%2FePYP5WmvGf9hscqCsg%3D",""
"March 22, 2023 (Page 17)","","","Evening Standard (2018-)","Historical Newspapers","","","","2023-03-22","Mar 22, 2023","17","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2790708100?accountid=10792&bdid=62715&_bd=43kaod%2Fui7ZcSjRIf6tiS6qwE80%3D",""
"February 15, 2023 (Page 27)","","","(Page 27)","Historical Newspapers","","","","2023-02-15","Feb 15, 2023","27","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2777799623?accountid=10792&bdid=62715&_bd=DneacpH9EL3Q8qtYxN%2FCk%2F%2B6eq8%3D",""
"June 6, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-06-06","Jun 6, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2678076008?accountid=10792&bdid=62715&_bd=gBqXiGgHhs4amnwRVqcRcNhb9NI%3D",""
"May 11, 2022 (Page 14)","","","(Page 14)","Historical Newspapers","","","","2022-05-11","May 11, 2022","14","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2668885016?accountid=10792&bdid=62715&_bd=ToiI39ICz%2B77edWyL8BHLAakEuA%3D",""
"March 15, 2023 (Page 28)","","","(Page 28)","Historical Newspapers","","","","2023-03-15","Mar 15, 2023","28","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2787998700?accountid=10792&bdid=62715&_bd=347U74GzqQSWS3qKyl3WBw2ao18%3D",""
"May 23, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-05-23","May 23, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2672882672?accountid=10792&bdid=62715&_bd=rulm5Wa77FDraEFL7zQBQXWzAZ0%3D",""
"May 20, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-05-20","May 20, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2672884452?accountid=10792&bdid=62715&_bd=DFakATW%2FOw5jtDoYspoBOsIIJA4%3D",""
"August 22, 2022 (Page 17)","","","(Page 17)","Historical Newspapers","","","","2022-08-22","Aug 22, 2022","17","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2709100596?accountid=10792&bdid=62715&_bd=Lo5c2ZdvqKWs7NmjNJ%2Fv1h%2F6wGs%3D",""
"May 24, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-05-24","May 24, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2674399733?accountid=10792&bdid=62715&_bd=1SnC7QFQq8sEeEj%2BMjmlRuYwE3E%3D",""
"June 7, 2022 (Page 2)","","","(Page 2)","Historical Newspapers","","","","2022-06-07","Jun 7, 2022","2","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2679202517?accountid=10792&bdid=62715&_bd=IGvhbR%2BpFGRmz446daQy5DdjNCI%3D",""
"May 24, 2022 (Page 3)","","","(Page 3)","Historical Newspapers","","","","2022-05-24","May 24, 2022","3","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2674399735?accountid=10792&bdid=62715&_bd=tXx7VpphQI%2B99qarVgVyJR9rayY%3D",""
"June 7, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-06-07","Jun 7, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2679202519?accountid=10792&bdid=62715&_bd=L4uGOrIaNaloZlSR7k9tWGOG2wo%3D",""
"May 23, 2022 (Page 4)","","","(Page 4)","Historical Newspapers","","","","2022-05-23","May 23, 2022","4","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2672882667?accountid=10792&bdid=62715&_bd=uJ56brHPnSjY820EvPfiAq2QyyU%3D",""
"April 22, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-04-22","Apr 22, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2660092954?accountid=10792&bdid=62715&_bd=wkFm9kHoTR%2BlQc8GN3X2CPTilaE%3D",""
"October 24, 2022 (Page 5)","","","(Page 5)","Historical Newspapers","","","","2022-10-24","Oct 24, 2022","5","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2731788021?accountid=10792&bdid=62715&_bd=sOXbMDBuLmwyuoxcRYbbQwK1pPs%3D",""
"October 5, 2022 (Page 12)","","","(Page 12)","Historical Newspapers","","","","2022-10-05","Oct 5, 2022","12","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2725600933?accountid=10792&bdid=62715&_bd=qs9ufZZGnnldIX0T3h874AWifBI%3D",""
"April 13, 2022 (Page 8)","","","(Page 8)","Historical Newspapers","","","","2022-04-13","Apr 13, 2022","8","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2659031188?accountid=10792&bdid=62715&_bd=6d7hfXP3eTtBTfoC9nqiJyaZGhM%3D",""
"May 20, 2022 (Page 6)","","","(Page 6)","Historical Newspapers","","","","2022-05-20","May 20, 2022","6","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2672884449?accountid=10792&bdid=62715&_bd=J7ZTlY%2BM%2BZXTdUKUzUgDIEe4vUU%3D",""
"May 20, 2022 (Page 12)","","","(Page 12)","Historical Newspapers","","","","2022-05-20","May 20, 2022","12","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2672884742?accountid=10792&bdid=62715&_bd=W1HHlruRlto%2FKJyzhoU7f6AxH1c%3D",""
"August 26, 2022 (Page 8)","","","(Page 8)","Historical Newspapers","","","","2022-08-26","Aug 26, 2022","8","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2712007108?accountid=10792&bdid=62715&_bd=kmkm0CS0iKw20uuDhQsuz8W3r%2Fs%3D",""
"April 14, 2022 (Page 5)","","","(Page 5)","Historical Newspapers","","","","2022-04-14","Apr 14, 2022","5","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2660093381?accountid=10792&bdid=62715&_bd=FWcExr8yLFIJdBClrBumptkb2gQ%3D",""
"June 16, 2022 (Page 4)","","","(Page 4)","Historical Newspapers","","","","2022-06-16","Jun 16, 2022","4","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2682858414?accountid=10792&bdid=62715&_bd=IsMx7He99oobvZjQOZ4i5et7N8k%3D",""
"April 13, 2022 (Page 14)","","","(Page 14)","Historical Newspapers","","","","2022-04-13","Apr 13, 2022","14","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2659031174?accountid=10792&bdid=62715&_bd=CVSu4muTbb1aZajrudvV1ITmDm4%3D",""
"April 21, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-04-21","Apr 21, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2660089289?accountid=10792&bdid=62715&_bd=w%2BNe%2BCH8PE53Mp85%2F1OH64ZCL5E%3D",""
"May 12, 2022 (Page 13)","","","(Page 13)","Historical Newspapers","","","","2022-05-12","May 12, 2022","13","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2670210273?accountid=10792&bdid=62715&_bd=l4sWPYidLDdwB2Ub6XmTFJ2qCzI%3D",""
"March 23, 2023 (Page 4)","","","Evening Standard (2018-)","Historical Newspapers","","","","2023-03-23","Mar 23, 2023","4","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2791497458?accountid=10792&bdid=62715&_bd=rXtXv97vPUbiWQPDCCIRm9ZxjYU%3D",""
"June 24, 2022 (Page 4)","","","(Page 4)","Historical Newspapers","","","","2022-06-24","Jun 24, 2022","4","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2686450865?accountid=10792&bdid=62715&_bd=2E6T%2B8i8qwLvC%2FDNsQhYERBgB%2Bw%3D",""
"January 5, 2023 (Page 14)","","","(Page 14)","Historical Newspapers","","","","2023-01-05","Jan 5, 2023","14","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2766623359?accountid=10792&bdid=62715&_bd=QtRmMyJUc3u9XClUmJqNF%2Bi4TBE%3D",""
"February 2, 2023 (Page 15)","","","(Page 15)","Historical Newspapers","","","","2023-02-02","Feb 2, 2023","15","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2776352113?accountid=10792&bdid=62715&_bd=gUbVgIyKAC4yOHfR1jtkYz49RSo%3D",""
"September 28, 2022 (Page 37)","","","(Page 37)","Historical Newspapers","","","","2022-09-28","Sep 28, 2022","37","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2723707057?accountid=10792&bdid=62715&_bd=uQ7ldHcshisUghn%2FkS3ULLRvFFo%3D",""
"November 1, 2022 (Page 27)","","","(Page 27)","Historical Newspapers","","","","2022-11-01","Nov 1, 2022","27","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2735252093?accountid=10792&bdid=62715&_bd=fVLs1SGj80EHuWLCjaKT0%2FV%2FAJw%3D",""
"November 25, 2022 (Page 25)","","","(Page 25)","Historical Newspapers","","","","2022-11-25","Nov 25, 2022","25","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2748606499?accountid=10792&bdid=62715&_bd=Tn3QJnqO%2BrINNHNqJJdkEZ7ajCY%3D",""
"January 23, 2023 (Page 4)","","","(Page 4)","Historical Newspapers","","","","2023-01-23","Jan 23, 2023","4","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2772020936?accountid=10792&bdid=62715&_bd=dq%2FCmQf7VCgWIC%2BPLfd8XU0eqOY%3D",""
"May 3, 2022 (Page 15)","","","(Page 15)","Historical Newspapers","","","","2022-05-03","May 3, 2022","15","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2665472254?accountid=10792&bdid=62715&_bd=jgDUFPyA8f28En83WBEuTo9iEVs%3D",""
"April 4, 2022 (Page 14)","","","(Page 14)","Historical Newspapers","","","","2022-04-04","Apr 4, 2022","14","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2656805268?accountid=10792&bdid=62715&_bd=zmzTWZEnnZkQaWHdJKHzgCswxPQ%3D",""
"March 30, 2022 (Page 2)","","","(Page 2)","Historical Newspapers","","","","2022-03-30","Mar 30, 2022","2","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746048067?accountid=10792&bdid=62715&_bd=%2BDlnlEy3e1eXL8Ih2WkkeTYU3cY%3D",""
"August 2, 2022 (Page 20)","","","(Page 20)","Historical Newspapers","","","","2022-08-02","Aug 2, 2022","20","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2701175310?accountid=10792&bdid=62715&_bd=Ul8qgfy7gn228NWnnj5ggp%2FUrL0%3D",""
"February 11, 2022 (Page 9)","","","(Page 9)","Historical Newspapers","","","","2022-02-11","Feb 11, 2022","9","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746048586?accountid=10792&bdid=62715&_bd=Ra77%2BAtWJ4WWAC6leJenchAua8o%3D",""
"April 13, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-04-13","Apr 13, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2659031287?accountid=10792&bdid=62715&_bd=ltrHux0j4yrpfvWvLxSB0HccX%2Fc%3D",""
"March 29, 2022 (Page 16)","","","(Page 16)","Historical Newspapers","","","","2022-03-29","Mar 29, 2022","16","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746048101?accountid=10792&bdid=62715&_bd=5HBjvModeX8aZL52a%2FihprLLgWk%3D",""
"March 29, 2023 (Page 26)","","","Evening Standard (2018-)","Historical Newspapers","","","","2023-03-29","Mar 29, 2023","26","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2793577546?accountid=10792&bdid=62715&_bd=7CuWHeLu%2BXmKLD48aJam3NVcROY%3D",""
"July 4, 2022 (Page 14)","","","(Page 14)","Historical Newspapers","","","","2022-07-04","Jul 4, 2022","14","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2689765789?accountid=10792&bdid=62715&_bd=RXkwODtoS1WdO%2Fq3TQIMp1WwfBY%3D",""
"April 8, 2022 (Page 2)","","","(Page 2)","Historical Newspapers","","","","2022-04-08","Apr 8, 2022","2","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2660093701?accountid=10792&bdid=62715&_bd=mC3EW%2Fey10RnzTNZqrJnI9ggxhI%3D",""
"November 10, 2022 (Page 10)","","","(Page 10)","Historical Newspapers","","","","2022-11-10","Nov 10, 2022","10","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2738946561?accountid=10792&bdid=62715&_bd=6B7OgbUfv75G9YQ5PLZ84KdFOgM%3D",""
"January 18, 2023 (Page 19)","","","(Page 19)","Historical Newspapers","","","","2023-01-18","Jan 18, 2023","19","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2771239225?accountid=10792&bdid=62715&_bd=AXQ1A%2BmzwpROrbM9cbaliw4tWs4%3D",""
"June 23, 2022 (Page 25)","","","(Page 25)","Historical Newspapers","","","","2022-06-23","Jun 23, 2022","25","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2686442708?accountid=10792&bdid=62715&_bd=NWpxQxhZYq%2FLo6HqOHLUetlZszo%3D",""
"February 22, 2023 (Page 27)","","","(Page 27)","Historical Newspapers","","","","2023-02-22","Feb 22, 2023","27","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2779825850?accountid=10792&bdid=62715&_bd=6ftHOdb9kTlGLHMTWwo%2BU4gHMj4%3D",""
"April 27, 2022 (Page 14)","","","(Page 14)","Historical Newspapers","","","","2022-04-27","Apr 27, 2022","14","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2661943133?accountid=10792&bdid=62715&_bd=9x7R4qCW8l6LZIBOzXgM9N2fZzk%3D",""
"September 2, 2022 (Page 5)","","","(Page 5)","Historical Newspapers","","","","2022-09-02","Sep 2, 2022","5","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2714815227?accountid=10792&bdid=62715&_bd=ARvCSe7P9D3DhCqOQFjNs5D45zU%3D",""
"January 14, 2022 (Page 4)","","","(Page 4)","Historical Newspapers","","","","2022-01-14","Jan 14, 2022","4","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047370?accountid=10792&bdid=62715&_bd=5glVZpV7ANdUm7A6b15%2BamBspIw%3D",""
"May 5, 2022 (Page 5)","","","(Page 5)","Historical Newspapers","","","","2022-05-05","May 5, 2022","5","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2667031951?accountid=10792&bdid=62715&_bd=ddjjUM0gQIvc5G7S%2BP8evHWqW%2Fo%3D",""
"May 3, 2022 (Page 2)","","","(Page 2)","Historical Newspapers","","","","2022-05-03","May 3, 2022","2","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2665472264?accountid=10792&bdid=62715&_bd=WsnSImoD%2Bm6wuotrbMaYXz%2F%2BEk4%3D",""
"May 24, 2022 (Page 5)","","","(Page 5)","Historical Newspapers","","","","2022-05-24","May 24, 2022","5","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2674399741?accountid=10792&bdid=62715&_bd=TgjYvDtMVLfSGZAVNJLylGSKuYs%3D",""
"September 21, 2022 (Page 30)","","","(Page 30)","Historical Newspapers","","","","2022-09-21","Sep 21, 2022","30","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2721153478?accountid=10792&bdid=62715&_bd=cK6rOGf4qb0UKeFIAtV3MSZSylo%3D",""
"May 31, 2022 (Page 7)","","","(Page 7)","Historical Newspapers","","","","2022-05-31","May 31, 2022","7","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2676458269?accountid=10792&bdid=62715&_bd=LV0SJ2i5K6Jiokf%2F6Q7NQ93P7CM%3D",""
"July 1, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-07-01","Jul 1, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2689766589?accountid=10792&bdid=62715&_bd=cN4JPIyE5QYE8lu55LoUM%2FYZkPQ%3D",""
"January 3, 2023 (Page 7)","","","(Page 7)","Historical Newspapers","","","","2023-01-03","Jan 3, 2023","7","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2765177937?accountid=10792&bdid=62715&_bd=AMMD%2FLTAs9gY4YrY%2B7j%2BPA6pMig%3D",""
"April 5, 2022 (Page 16)","","","(Page 16)","Historical Newspapers","","","","2022-04-05","Apr 5, 2022","16","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2656806405?accountid=10792&bdid=62715&_bd=r8Driy%2Bc4Y4sw7oYwsRJiEHgZ6w%3D",""
"December 16, 2022 (Page SS1-16)","","","(Page SS1-16)","Historical Newspapers","","","","2022-12-16","Dec 16, 2022","SS1-16","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2759358554?accountid=10792&bdid=62715&_bd=XPQzm7L40IMmexlUVNAMjsIZOCQ%3D",""
"March 30, 2023 (Page 29)","","","Evening Standard (2018-)","Historical Newspapers","","","","2023-03-30","Mar 30, 2023","29","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2794488750?accountid=10792&bdid=62715&_bd=lJKjs5abvFdFVVCBRWE6wwPQT%2BU%3D",""
"August 9, 2022 (Page 3)","","","(Page 3)","Historical Newspapers","","","","2022-08-09","Aug 9, 2022","3","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2704022315?accountid=10792&bdid=62715&_bd=K5DiTIAOgFjs5WbfsW%2FfUeHGj0M%3D",""
"December 6, 2022 (Page 10)","","","(Page 10)","Historical Newspapers","","","","2022-12-06","Dec 6, 2022","10","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2754871062?accountid=10792&bdid=62715&_bd=A6STgaXeXYqSRvk0oJq0jEf%2Fim8%3D",""
"June 20, 2022 (Page 9)","","","(Page 9)","Historical Newspapers","","","","2022-06-20","Jun 20, 2022","9","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2682858725?accountid=10792&bdid=62715&_bd=Mhgw0FKe3fB1d0jw%2BXKQYUx450Y%3D",""
"June 6, 2022 (Page 17)","","","(Page 17)","Historical Newspapers","","","","2022-06-06","Jun 6, 2022","17","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2678075991?accountid=10792&bdid=62715&_bd=sKeVcbaW0TqrjgR%2BqbzqmeQTrT8%3D",""
"November 18, 2022 (Page 21)","","","(Page 21)","Historical Newspapers","","","","2022-11-18","Nov 18, 2022","21","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746552069?accountid=10792&bdid=62715&_bd=zOoBKxY07D2ugW7BdVDsfKyNTXs%3D",""
"June 15, 2022 (Page 14)","","","(Page 14)","Historical Newspapers","","","","2022-06-15","Jun 15, 2022","14","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2681681318?accountid=10792&bdid=62715&_bd=NBgu8a0J1ocTMn1dcD7H4o8XTNw%3D",""
"November 14, 2022 (Page 11)","","","(Page 11)","Historical Newspapers","","","","2022-11-14","Nov 14, 2022","11","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2739776766?accountid=10792&bdid=62715&_bd=CJsMA%2FToJs8SQM%2BsnphsfZV0QT8%3D",""
"September 9, 2022 (Page SS1-21)","","","(Page SS1-21)","Historical Newspapers","","","","2022-09-09","Sep 9, 2022","SS1-21","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2717097035?accountid=10792&bdid=62715&_bd=y4jedFhv61YUUL3YgZ3S9VdC4Pk%3D",""
"April 7, 2022 (Page 14)","","","(Page 14)","Historical Newspapers","","","","2022-04-07","Apr 7, 2022","14","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2656806297?accountid=10792&bdid=62715&_bd=sVbtxQgeXy96KWoCLBW3LRH2i1w%3D",""
"April 13, 2022 (Page 28)","","","(Page 28)","Historical Newspapers","","","","2022-04-13","Apr 13, 2022","28","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2659031148?accountid=10792&bdid=62715&_bd=6dMoErWH%2FW1NzmXS1n1ewpwD62s%3D",""
"May 31, 2022 (Page 18)","","","(Page 18)","Historical Newspapers","","","","2022-05-31","May 31, 2022","18","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2676458257?accountid=10792&bdid=62715&_bd=AdXiAXbsh6NxbjZlvSw7OPHWyqM%3D",""
"July 14, 2022 (Page 14)","","","(Page 14)","Historical Newspapers","","","","2022-07-14","Jul 14, 2022","14","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2694906108?accountid=10792&bdid=62715&_bd=sLaodCOWIU2ufsXVjCOYH1uLkYQ%3D",""
"June 8, 2022 (Page 4)","","","(Page 4)","Historical Newspapers","","","","2022-06-08","Jun 8, 2022","4","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2680228680?accountid=10792&bdid=62715&_bd=i19fAUCO6alihoXGreHFl5jny0U%3D",""
"April 27, 2022 (Page 2)","","","(Page 2)","Historical Newspapers","","","","2022-04-27","Apr 27, 2022","2","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2661942857?accountid=10792&bdid=62715&_bd=mGnerzXQl6hF9P5tX2RF6LBI2Bc%3D",""
"April 27, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-04-27","Apr 27, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2661942858?accountid=10792&bdid=62715&_bd=9COfL1DZoHCATw7yu3tR1U5ewKA%3D",""
"April 21, 2022 (Page 14)","","","(Page 14)","Historical Newspapers","","","","2022-04-21","Apr 21, 2022","14","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2660089245?accountid=10792&bdid=62715&_bd=oU2gDgNkYUp45HtvQTLUOpY%2F%2FZ0%3D",""
"July 7, 2022 (Page 3)","","","(Page 3)","Historical Newspapers","","","","2022-07-07","Jul 7, 2022","3","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2692869595?accountid=10792&bdid=62715&_bd=CoTSPLXWOW1pL55jci%2FdC3llljY%3D",""
"April 1, 2022 (Page 2)","","","(Page 2)","Historical Newspapers","","","","2022-04-01","Apr 1, 2022","2","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2656805774?accountid=10792&bdid=62715&_bd=k3%2FMft%2BFPknslnRjr8u2ISmxlQw%3D",""
"July 22, 2022 (Page 8)","","","(Page 8)","Historical Newspapers","","","","2022-07-22","Jul 22, 2022","8","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2698684432?accountid=10792&bdid=62715&_bd=XnLhZBMwpeOwBlTCfdMfjdfsG4U%3D",""
"May 25, 2022 (Page 14)","","","(Page 14)","Historical Newspapers","","","","2022-05-25","May 25, 2022","14","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2674402037?accountid=10792&bdid=62715&_bd=%2BqFzrn%2FC7OnQYCIm5MZ5Nym6%2FEI%3D",""
"April 19, 2022 (Page 16)","","","(Page 16)","Historical Newspapers","","","","2022-04-19","Apr 19, 2022","16","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2659031013?accountid=10792&bdid=62715&_bd=03O5kKwoVDetFBeqwZAdhqcHF8g%3D",""
"May 10, 2022 (Page 12)","","","(Page 12)","Historical Newspapers","","","","2022-05-10","May 10, 2022","12","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2668886781?accountid=10792&bdid=62715&_bd=t4uITblYTqNr0wffsJBkIDDJAeM%3D",""
